csat_id,ticket_id,customer_id,issue_type,kb_article_id,csat_score,resolution_status,created_date,comments
119291cc-9385-4d68-8649-07dcc4e219ab,TKT-929153,CUST-9996,Slow Performance,dd265b66-f1b7-4837-b51f-6a561eae4b23,3,unresolved,2025-01-17,Resolution attempt failed. Need more personalized troubleshooting.
f92bd5c4-1363-4990-ac92-4648e21a8dfb,TKT-246010,CUST-9176,Touchpad Not Responding,e6cdd3bc-fdf8-4dde-9df4-ee13cee04b5a,5,resolved,2025-01-30,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
d72ce728-ee0e-43a1-8eb9-2e11a04f468f,TKT-122111,CUST-4703,Battery Not Charging,64562c95-540e-4ba7-a3cf-17e6f81a6971,4,resolved,2024-07-01,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
639265b2-21c2-41aa-b626-e3c5ef6c9ac0,TKT-613617,CUST-2720,Battery Not Charging,6a3d4a49-07ec-4e36-8be1-a23223cdb25e,5,resolved,2024-08-29,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
fcc0258c-a67f-4911-84b8-00470b238840,TKT-158475,CUST-9577,Battery Not Charging,97f993d4-e062-4913-837a-798452f63996,4,resolved,2024-12-13,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
e5f627c0-89d3-4793-b969-a37e17ae7bc0,TKT-519095,CUST-9816,No POST,a0aa39ef-4418-4b00-acca-e16af9527766,4,resolved,2024-11-15,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
d9567a7b-e0a7-46c2-9155-b2b478722a94,TKT-968221,CUST-8503,Battery Not Charging,fc711c0c-e8d3-4fbe-b4a1-6ee96a611e04,4,resolved,2025-03-13,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
fc3c801a-57f2-4bf7-ad9e-0ee9ef670aea,TKT-279585,CUST-4168,Battery Not Charging,f7148a54-6b71-4e21-be84-3e05a398af39,5,resolved,2024-05-23,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
0a0aa1c6-f663-4e65-82f4-2a2ed4f85e51,TKT-104252,CUST-2105,No POST,5e663b11-308f-4334-97b2-bafdbf13e8ef,2,unresolved,2025-02-19,Tried everything mentioned but no improvement. Expecting a better solution.
0698148d-188a-41c2-9c88-9b13ad6abb9b,TKT-673593,CUST-3052,Battery Not Charging,a9962999-75b1-4766-b03d-cf1fb462c9d6,2,resolved,2024-09-27,Excellent service. The resolution was quick and the KB article was very informative. Great job!
4413acce-f195-4d70-a09b-79c0b1385108,TKT-870885,CUST-1762,Overheating,9b1a41de-abc8-467e-a239-939f49d72493,5,resolved,2024-06-16,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
5ebda735-7807-4c9b-9892-f1ab1b855d2c,TKT-271227,CUST-8169,Overheating,7baedace-7c0b-47b2-855e-16b465fc432b,5,unresolved,2024-12-06,Support has not been able to resolve my problem. Disappointed so far.
f35ed61d-f09f-46a3-b7e7-c5a082d3ab87,TKT-194345,CUST-2232,Keyboard Not Working,24e403ef-08c9-47f9-9923-5d5799da0973,4,resolved,2024-07-28,Excellent service. The resolution was quick and the KB article was very informative. Great job!
f7369018-a039-4c66-8f12-c4672545b0ad,TKT-412428,CUST-4498,Cannot Connect to Internet,e8dd7624-60ef-4c44-b128-c302c99a905a,5,resolved,2025-03-24,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
38871da2-84b6-4aa7-a7f9-03ad96a8b4a2,TKT-962004,CUST-2301,No POST,eeb59381-5587-48ef-b66a-95b74ee2a898,4,resolved,2024-10-26,Excellent service. The resolution was quick and the KB article was very informative. Great job!
4b88a4ae-601c-4aec-a35d-569cd7065f0b,TKT-246095,CUST-5571,Blue Screen Error,21bafc7b-a101-4c95-83a4-1511f582bf65,5,resolved,2024-11-20,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
725e3e56-97e2-4847-98fa-930f2fde1c6c,TKT-971562,CUST-4199,Blue Screen Error,75b8689e-face-435d-bc59-9e13a9e7b966,4,resolved,2025-01-12,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
943b3fbb-88ff-4a81-9cec-47460a1e96d8,TKT-849208,CUST-6218,No POST,83923c61-3fea-4219-bc1d-a33b464356be,4,resolved,2025-01-04,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
a5bdbdca-59d4-451f-b3ec-646c45789350,TKT-255530,CUST-5084,Touchpad Not Responding,b8362391-476b-4289-8379-3d2f1b279687,4,resolved,2024-11-03,Happy with the solution provided. No further issues observed since applying the recommended fix.
7e0cda3d-f26a-48fc-8d34-62ffa89bd748,TKT-413987,CUST-8775,Cannot Connect to Internet,19033e6d-07b8-44dd-8412-fcb349a13196,4,resolved,2024-09-22,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
eb328d14-5d00-4666-af16-26611f5ccb47,TKT-947354,CUST-8779,Battery Not Charging,908bb6bb-b23d-4593-889c-6caea746ace3,2,unresolved,2024-06-29,Not happy with the current resolution. My laptop continues to have the same issue.
210c515d-07ff-4e42-b92e-54bee6034f20,TKT-990777,CUST-7434,Touchpad Not Responding,64bdfa2d-11f5-49af-97ef-b8ba8ce8a408,5,resolved,2024-11-25,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
42b38fb3-0e5e-4152-b594-32dea595be1c,TKT-857014,CUST-6709,Touchpad Not Responding,9bcfe17f-480f-42e1-b3b0-16eb7bf23f4e,4,resolved,2024-08-26,Impressed with the technical support. Quick response and accurate resolution.
eee94e10-db99-41e3-9de6-da0e31677d23,TKT-439816,CUST-6184,Keyboard Not Working,afc3fd70-8d16-41fe-ab87-d9a4d0631a97,4,resolved,2024-06-24,Happy with the solution provided. No further issues observed since applying the recommended fix.
fcba326e-6793-436b-920b-da902479d9b5,TKT-174578,CUST-1421,No POST,03f18ec8-a1ff-49e9-9768-5e71a7414205,4,resolved,2024-09-05,Excellent service. The resolution was quick and the KB article was very informative. Great job!
7d89f7a8-8fc0-4b18-b71e-153c148e7484,TKT-630926,CUST-7596,Keyboard Not Working,97f993d4-e062-4913-837a-798452f63996,4,resolved,2025-03-22,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
fc4e391b-469a-4f59-95c2-bd993bb169e6,TKT-987780,CUST-7234,Battery Not Charging,8f95755e-3d19-4843-b195-bbae727d9fa8,5,resolved,2025-01-15,Excellent service. The resolution was quick and the KB article was very informative. Great job!
0bdf63dd-5216-4574-ab83-9ac13ddc14dd,TKT-960945,CUST-2359,Slow Performance,56ac6dd5-e857-44d8-864b-3cb696dd74eb,5,resolved,2025-02-24,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
e03bd767-20f1-4c26-a4ca-858164475a13,TKT-607875,CUST-7303,No POST,4eb72881-60f7-4e4b-82ef-4ade603c7bff,4,unresolved,2024-10-27,The issue is still not fixed. I tried the steps but nothing changed. Hoping for better support next time.
84936330-191f-4d09-9f7a-2f51cf7aebfe,TKT-318088,CUST-5667,Blue Screen Error,4eb72881-60f7-4e4b-82ef-4ade603c7bff,4,resolved,2024-07-06,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
32d1b120-cc5d-4110-b0e0-39fd64a614d3,TKT-376902,CUST-7032,Battery Not Charging,33903fa1-0e03-41f1-b407-9deee9eb87f3,5,resolved,2025-02-17,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
63379a9c-ad43-4b2b-b5a5-d78c01474468,TKT-741859,CUST-5281,Display Flickering,2529b92d-6624-4b59-abd0-a1257542ec99,4,resolved,2024-05-15,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
42c46f92-6dbf-4445-bda6-e56df39b22d3,TKT-618239,CUST-5957,Overheating,6a317c73-e3a6-4f9a-9cae-b5bff0e1a971,3,unresolved,2025-02-09,Not happy with the current resolution. My laptop continues to have the same issue.
f97fe47b-dd41-427f-b849-8ebca546ce43,TKT-160657,CUST-1862,Blue Screen Error,9b4c84bb-33a7-4671-a38a-97d60c15d095,5,resolved,2024-06-20,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
db128e97-688c-48c8-af8e-e666fe83405d,TKT-521995,CUST-1185,Overheating,fddb3ff3-511f-4929-8572-a1e77fda5e79,5,resolved,2025-01-07,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
b70937f6-2eb1-478a-976b-ab1a0ae90517,TKT-438851,CUST-8264,Keyboard Not Working,85ab2a24-4889-4f12-8354-60ad73c35c7b,4,resolved,2025-04-27,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
b98d602f-0c58-4ffa-a834-e4f5c146cfa9,TKT-322497,CUST-1058,Touchpad Not Responding,20aae060-a05e-4965-be59-1e21726aa9b2,4,resolved,2025-04-06,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
72b87937-e25f-43ca-8e4b-4f8fd9c70513,TKT-328865,CUST-7613,Keyboard Not Working,97b0db11-c962-40f4-843c-6c699ae57aa5,4,resolved,2025-02-08,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
8c7591fc-3110-4d9b-b83b-21d7b13c252f,TKT-106943,CUST-7579,Touchpad Not Responding,03fe9b96-ad9d-449b-805c-28efc1283796,4,resolved,2024-10-04,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
86ec33ac-5324-44ce-a7ff-2eb1019e39da,TKT-562339,CUST-3695,Touchpad Not Responding,1a3bbe4a-1c21-44e7-a81a-0af5801a6763,4,resolved,2024-08-03,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
e25eb128-a937-4af5-a380-a72862b788d6,TKT-495239,CUST-3847,Keyboard Not Working,a519fa62-14a0-4839-b461-6329be9fa7ec,5,resolved,2025-01-23,Happy with the solution provided. No further issues observed since applying the recommended fix.
06024111-bf05-4f6b-930d-ba4a8d7224c8,TKT-926815,CUST-9863,Blue Screen Error,478a450a-6801-4347-9037-964a4d7b20c2,3,unresolved,2024-05-11,The KB article wasn't relevant to my issue. No progress yet.
ff819bc8-cd76-4b36-80f8-4032718819c2,TKT-597592,CUST-7816,Battery Not Charging,c14d5542-79b6-433f-833d-ec87d68cde4f,4,resolved,2024-10-16,Excellent service. The resolution was quick and the KB article was very informative. Great job!
5054835c-2ef6-46fe-9425-d0e048fba06f,TKT-250841,CUST-6951,Touchpad Not Responding,2ead4662-91a3-4ecf-ace0-d4558e3965f9,5,resolved,2025-01-01,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
dce49fc8-fc77-449f-9136-23ce1ffe282c,TKT-300659,CUST-1322,No POST,71fbb09c-1ac9-49b9-bcfb-cdf97290ed74,5,resolved,2024-12-22,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
3ed1e13a-ce74-4066-92b4-cbf482a00de0,TKT-822395,CUST-8751,Keyboard Not Working,14460236-1c36-4306-8f18-67993d3cc90c,5,resolved,2024-08-21,Impressed with the technical support. Quick response and accurate resolution.
ecc318d9-9931-4ea1-ac4e-35eddf0b7450,TKT-624116,CUST-6614,Blue Screen Error,e123b592-67d5-4c01-91a9-cbc6b85c7ce6,4,resolved,2024-07-30,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
307f2350-5bd9-488b-9fc1-cf743c8e41c7,TKT-657394,CUST-3294,Blue Screen Error,2257232d-4841-4f1a-88c8-6ffd57920538,4,resolved,2024-12-22,Excellent service. The resolution was quick and the KB article was very informative. Great job!
dcb85d29-1038-4a59-b102-1546061d58f1,TKT-746351,CUST-4828,Display Flickering,7e6d5cb4-aa1a-4652-9b54-8769970905bd,2,resolved,2025-04-05,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
19a37514-80b8-4330-a8af-cd4158bc1b7a,TKT-916690,CUST-6005,Overheating,e6dd3023-4528-4c74-984e-c7d149f5ae6a,5,resolved,2024-07-06,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
57a97141-6887-41f6-86ca-ab672f29b0a8,TKT-988313,CUST-2065,Blue Screen Error,9b4c84bb-33a7-4671-a38a-97d60c15d095,5,resolved,2025-02-27,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
c47f6480-01d2-40ee-b123-35fc2ad60932,TKT-331490,CUST-5240,Battery Not Charging,3b79e9c6-7697-4a9f-a123-85738766ff3c,4,resolved,2025-03-03,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
f4500e3a-4f93-4b92-8696-da8ede100d8c,TKT-486818,CUST-2234,Blue Screen Error,ed4a6214-984d-4077-902e-358284c5846b,5,resolved,2025-03-04,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
96246e44-095a-483d-b89e-8eb3e53d4d06,TKT-755415,CUST-8845,Overheating,2411a315-cb88-4786-a590-00210b61bbdf,5,resolved,2024-10-24,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
9a27c005-bb61-428f-8519-bbfee420e08d,TKT-920468,CUST-2813,Keyboard Not Working,8aa39c36-9b1a-4e14-8b20-503809607278,2,resolved,2024-06-11,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
0725b5b1-ee3e-4e2e-8848-c0acbde209a2,TKT-522286,CUST-7451,Cannot Connect to Internet,4c687ad4-3fa2-42be-b926-9464ebca8394,4,resolved,2024-06-17,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
83e632ac-4802-412a-8ccb-969406da7e8c,TKT-988978,CUST-6591,Slow Performance,e123b592-67d5-4c01-91a9-cbc6b85c7ce6,4,resolved,2024-09-14,Excellent service. The resolution was quick and the KB article was very informative. Great job!
4da48d93-fa26-439d-b174-f81c46306439,TKT-554819,CUST-8331,Battery Not Charging,204a59ff-df70-4d64-b0d8-ccedfa4a0c14,4,resolved,2024-06-04,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
5fbc0328-16ea-4ac6-8000-ee54b2fd8034,TKT-414733,CUST-1265,Touchpad Not Responding,2257232d-4841-4f1a-88c8-6ffd57920538,4,unresolved,2025-01-31,Still waiting for a proper resolution. The issue is persistent.
5006db8f-2ff7-40fa-b857-6dd9ebe194b9,TKT-427689,CUST-1203,Battery Not Charging,a81141d9-feef-4325-9c1d-a2b982cb9899,4,resolved,2025-02-02,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
ba7fa205-7ec5-4442-a8e5-72359ccc01ba,TKT-823172,CUST-4715,Keyboard Not Working,ca7f073e-b18b-48f1-a713-5238de4c4189,3,resolved,2024-11-20,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
1e35ef37-4a8b-439d-8b3e-327ba2e4dd45,TKT-363871,CUST-7193,Touchpad Not Responding,c8dd325b-2b26-43e6-a67b-58b1b532acf1,5,resolved,2024-12-28,Excellent service. The resolution was quick and the KB article was very informative. Great job!
a41d769e-0834-4ecc-b584-c2b455ee91c8,TKT-892622,CUST-9870,Slow Performance,c96720f1-4d39-41dd-9ea3-acff91c081be,4,resolved,2024-05-12,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
caa68acd-36b6-4d71-bd48-51b317cf46cb,TKT-469022,CUST-4011,Slow Performance,7002be11-7872-4ae2-bfed-d5ef63a1666d,4,resolved,2024-08-23,Impressed with the technical support. Quick response and accurate resolution.
2bc9f8f6-1234-4749-a45c-5b561aa25abc,TKT-749260,CUST-3155,Slow Performance,9a359fdc-0272-45ce-af7d-1716e78db9c7,4,resolved,2025-01-15,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
2f620c5b-f0d4-49f4-8eb9-016835843c35,TKT-819768,CUST-9277,Cannot Connect to Internet,3168a864-38ea-4381-9f9f-9a213922bd0c,1,resolved,2025-03-23,Impressed with the technical support. Quick response and accurate resolution.
a61f0986-17f6-437c-8313-045e12c01375,TKT-445851,CUST-2939,No POST,d07130c7-ad09-4409-81af-c4e3e606f1c3,5,resolved,2024-06-03,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
bdcdf067-c108-4790-88fc-a0f15bcb8270,TKT-616207,CUST-3834,No POST,2daeb5a7-73c6-4465-a385-922fa3a13bf4,5,resolved,2024-10-30,Happy with the solution provided. No further issues observed since applying the recommended fix.
8f1d04ee-0d8b-45a2-87dc-c3fe5f5e192b,TKT-651947,CUST-6226,Cannot Connect to Internet,9eb5cabe-22fb-4705-be13-f14fab09eb26,5,resolved,2024-07-08,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
510a53f4-91df-490e-b622-0c88f2f68431,TKT-444891,CUST-9930,Blue Screen Error,9f902881-7322-445b-ac07-140c069e42b5,3,unresolved,2025-03-15,The issue is still not fixed. I tried the steps but nothing changed. Hoping for better support next time.
7e37b18c-4a32-425d-b2db-e51dbcb2e691,TKT-156317,CUST-6697,Battery Not Charging,6e70963a-9739-48cc-b14d-01e80c1a0171,4,resolved,2025-01-02,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
4ade9285-d1ce-4d4e-b92a-f456b0d72c86,TKT-433769,CUST-4280,Cannot Connect to Internet,cd2dbc48-adfe-44af-8245-45ee73b9ca56,4,resolved,2025-04-18,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
91e19f06-f2ca-47e6-97c2-6bacfee34341,TKT-142565,CUST-6312,Blue Screen Error,4d016461-36b5-4b27-bc2a-72d6cb735875,5,resolved,2024-12-25,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
1f9c286f-a22b-4b9b-9ab7-0b0244200d42,TKT-715359,CUST-8357,Overheating,9239b9f6-8d3b-4ada-8feb-1c13495b82e9,3,resolved,2024-12-20,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
625567eb-f12d-4c59-83b2-2e1b76224654,TKT-607475,CUST-5486,Display Flickering,166e8b91-9aa9-4518-b6fa-f95e1503e9a9,5,resolved,2024-11-25,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
bbe58983-bab5-48f8-8de7-f5e00f3fc4c3,TKT-239030,CUST-5818,Battery Not Charging,14460236-1c36-4306-8f18-67993d3cc90c,4,resolved,2024-08-05,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
c99a4c94-4639-47b0-9169-158bf53e611b,TKT-919826,CUST-8227,Blue Screen Error,4115a9a9-d003-4cc8-9175-d3add203e07a,5,resolved,2024-09-19,Impressed with the technical support. Quick response and accurate resolution.
cb668405-f05b-4633-8bd7-410f821527c4,TKT-602026,CUST-5229,Touchpad Not Responding,921dda9a-d0af-4989-b477-80df3d2ec210,4,resolved,2024-11-03,Impressed with the technical support. Quick response and accurate resolution.
2653060e-3ce7-46c0-bf18-6f2bbeebce3c,TKT-315098,CUST-2383,Cannot Connect to Internet,478a450a-6801-4347-9037-964a4d7b20c2,4,resolved,2025-02-12,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
b3d106df-b608-4a36-b9ae-951328638866,TKT-660284,CUST-4779,Slow Performance,9b911981-69a0-4bc9-93b1-ed78a87dfdfd,4,resolved,2025-02-06,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
84aa0147-4fe3-4478-b7c8-90109dce613e,TKT-434968,CUST-9243,Overheating,7e9ef7b6-1dab-4b5d-842b-e66f064844b5,5,resolved,2024-09-11,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
48c6376d-05ea-4769-a86f-962261341e9c,TKT-831436,CUST-1063,No Sound,72e12caa-23ad-4deb-b44b-47bac5d71797,5,resolved,2024-11-10,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
03b9ab4d-8b39-4502-ade0-f295780c2331,TKT-414369,CUST-5959,Display Flickering,7061c011-2456-42ec-8f43-53be628cc79c,5,resolved,2024-09-01,Impressed with the technical support. Quick response and accurate resolution.
ffee5630-5178-4f7b-a86d-26b78aa32566,TKT-365940,CUST-2397,No Sound,16838e50-6857-49d6-90cf-3325d04ad889,4,resolved,2024-11-08,Excellent service. The resolution was quick and the KB article was very informative. Great job!
0f95868b-a056-49f2-a3e3-5c24ede7e332,TKT-467696,CUST-8912,No POST,c8dd325b-2b26-43e6-a67b-58b1b532acf1,5,resolved,2024-09-04,Excellent service. The resolution was quick and the KB article was very informative. Great job!
10d81a38-04f4-4ec1-a58c-ee95b58f41cd,TKT-194123,CUST-6168,Overheating,71fbb09c-1ac9-49b9-bcfb-cdf97290ed74,4,resolved,2024-05-11,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
4a121699-e6c9-4a9d-beff-faa676a36000,TKT-502735,CUST-1069,Cannot Connect to Internet,28af40cc-00ba-4917-a922-fc927870e7bd,4,resolved,2025-05-01,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
3b73f0fc-c552-4089-aaf5-6a3a018cc4db,TKT-505998,CUST-4319,Battery Not Charging,478a450a-6801-4347-9037-964a4d7b20c2,5,resolved,2025-04-30,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
e54c19bf-67d2-4782-86d6-3030711b8e18,TKT-549558,CUST-2943,Display Flickering,1f8f2f40-bdb2-4d8b-9950-15b522893e20,5,resolved,2024-06-14,Grateful for the prompt assistance. The resolution steps worked like a charm and the system is running fine.
f1889b97-e195-4bd3-9e4a-9613862d5ca1,TKT-263337,CUST-5569,Display Flickering,0cdaa8b9-a57e-4c1b-b19d-55f6205808e5,5,resolved,2024-11-12,Issue got resolved smoothly. Appreciate the support team's assistance and clarity of instructions.
924ecfc3-841b-494f-82a1-bf6b76210b9d,TKT-330944,CUST-6112,Slow Performance,bbcad2fe-bfc1-4250-a4f2-61129073d4de,5,resolved,2024-11-10,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
ae1720fb-932b-47ae-adfc-524597f72f2f,TKT-140377,CUST-5623,Touchpad Not Responding,9239b9f6-8d3b-4ada-8feb-1c13495b82e9,5,unresolved,2024-06-20,The issue is still not fixed. I tried the steps but nothing changed. Hoping for better support next time.
d397e206-5403-44aa-8a93-9e447ef2f3a4,TKT-158320,CUST-7895,No POST,f9a3d435-fd3f-4d17-82d6-a442e520dcef,4,resolved,2025-01-19,Happy with the solution provided. No further issues observed since applying the recommended fix.
5b869346-2aa8-46c6-a9f8-44aaa8bb8f87,TKT-364695,CUST-3227,No POST,0f00dd6f-1fc7-4f36-840d-8cb40d5363a8,5,resolved,2024-11-15,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
f83194e1-fdc2-4dd2-a423-8f05553dbec3,TKT-539091,CUST-4502,Keyboard Not Working,59e1c677-134c-4684-acdc-71d7793e3362,3,unresolved,2024-05-12,Not happy with the current resolution. My laptop continues to have the same issue.
e444f303-b2d3-495e-94bb-d0576f80728e,TKT-533048,CUST-9975,No POST,2ead4662-91a3-4ecf-ace0-d4558e3965f9,4,resolved,2025-02-05,Support team did a wonderful job. Clear instructions and patient guidance. Resolved without any hassle.
816a5784-4c33-427e-a88e-c7a8360258f3,TKT-509525,CUST-7456,Touchpad Not Responding,2daeb5a7-73c6-4465-a385-922fa3a13bf4,5,resolved,2024-07-14,I'm really happy with how quickly the issue was resolved. The steps were clear and helpful. My laptop is now working perfectly. Thanks!
27acaf63-3472-44ae-b852-bec0da55b785,TKT-273251,CUST-9970,Overheating,3df98a44-6d2e-4973-a8ed-9cc65f135c34,5,resolved,2025-01-03,Everything is back to normal. The support was timely and effective. Thanks to the detailed KB article.
b8484a48-f6a5-45cb-a2d5-1d2b7043144c,TKT-475124,CUST-3139,No POST,b9e24099-ed3c-4deb-8600-c3603bcbf8d5,5,resolved,2024-05-14,Excellent service. The resolution was quick and the KB article was very informative. Great job!
87bbde07-bc19-4898-9ca7-d9279062575a,TKT-455250,CUST-4759,Battery Not Charging,83923c61-3fea-4219-bc1d-a33b464356be,4,unresolved,2025-04-12,Resolution attempt failed. Need more personalized troubleshooting.
2eb2a8a1-44b1-49b6-9230-09b023bd43d5,TKT-700393,CUST-8829,Battery Not Charging,971def4e-ee2d-44a8-b0c5-b10bc3338254,4,resolved,2025-04-08,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
15be76af-1e56-4ed8-b140-6ab85847ab18,TKT-889367,CUST-9728,Blue Screen Error,e1c8af32-e0dc-49ac-b71f-4b65c8ea9cc6,3,resolved,2025-02-12,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
93548c47-1753-45ab-a9b7-04ad93bb903a,TKT-230648,CUST-6130,Slow Performance,d07130c7-ad09-4409-81af-c4e3e606f1c3,4,resolved,2025-01-23,Excellent service. The resolution was quick and the KB article was very informative. Great job!
b1b94035-4ecb-49e3-8e67-e3f9c8fc81c5,TKT-618918,CUST-4237,Slow Performance,6795244c-9a9d-4df5-b6f3-16b61df8b056,4,unresolved,2024-11-28,The KB article wasn't relevant to my issue. No progress yet.
388c980d-0c27-43eb-bca7-60a52f49b6c9,TKT-825833,CUST-7702,Slow Performance,57cf01b5-7769-4abc-b3c9-d89b46df7908,3,unresolved,2024-07-25,Tried everything mentioned but no improvement. Expecting a better solution.
b647de74-5ee5-4b5e-8493-220e810f8e03,TKT-871540,CUST-4498,Battery Not Charging,653632b1-ffbb-4db5-85a6-b2fdd90d57d2,5,resolved,2025-01-25,Happy with the solution provided. No further issues observed since applying the recommended fix.
591fcefe-28c7-441d-b0f3-51da0dd6406d,TKT-605954,CUST-7593,Blue Screen Error,d622b9a8-b4ba-4972-a6d4-20b0324880d7,4,resolved,2024-11-04,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
25d19bc9-726b-47ab-aa38-282c4e04fcb9,TKT-327892,CUST-4460,Slow Performance,0f6fa27a-4762-45f0-8937-38c9e39bdb3d,4,resolved,2024-10-26,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
9bcaf54f-39fe-44cc-bfb6-91013185e3e8,TKT-451781,CUST-9060,Keyboard Not Working,e69b2c87-ccd2-4662-98a0-2995c9ece89b,5,resolved,2024-06-10,Excellent service. The resolution was quick and the KB article was very informative. Great job!
c7795422-662d-4fce-8447-6f01d08825b4,TKT-539537,CUST-8537,Display Flickering,c7f0eab4-b823-444e-afe7-7ac5eabed24b,5,resolved,2024-07-12,Support experience was excellent. Resolution was straightforward and resolved my issue completely.
eeabbc46-e050-43fb-b60a-c93d3127df04,TKT-224595,CUST-8812,Slow Performance,fddb3ff3-511f-4929-8572-a1e77fda5e79,4,resolved,2024-09-29,Happy with the solution provided. No further issues observed since applying the recommended fix.
94bb9446-7a74-43cc-b669-9658b4e5c279,TKT-108438,CUST-4995,Cannot Connect to Internet,821b25fd-655b-4639-8464-9f44a0894a5d,4,resolved,2024-11-16,Happy with the solution provided. No further issues observed since applying the recommended fix.
f236a63b-ff62-4be7-9007-c00f1c15b49e,TKT-331724,CUST-1060,Blue Screen Error,35e6be30-7387-45a2-811d-768dad18327f,4,resolved,2024-06-19,Very satisfied with the help provided. My connectivity issue is resolved and performance is much better now.
0f609f69-e741-443d-b4e2-7cbe1283fb9e,TKT-846865,CUST-5612,Display Flickering,695feed2-e403-4b2a-ab70-5ed9861fda49,4,unresolved,2024-08-04,Still waiting for a proper resolution. The issue is persistent.
222cf874-3286-4177-8317-a5653d2778cd,TKT-544468,CUST-7089,Touchpad Not Responding,4eb72881-60f7-4e4b-82ef-4ade603c7bff,5,resolved,2024-08-25,Impressed with the technical support. Quick response and accurate resolution.
